title,price,link,imgurl
MSI Modern 14 Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-031IN Thin an...,"₹36,990",/msi-modern-14-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-c11m-031in-thin-light-laptop/p/itm6ca276c474059?pid=COMGMV6V2AGHSSDM&lid=LSTCOMGMV6V2AGHSSDMORMXTI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMGMV6V2AGHSSDM.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/x/x/-original-imagvyw9fpffzgzu.jpeg?q=70
MSI Stealth 16 Studio Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,"₹2,49,990",/msi-stealth-16-studio-core-i7-13th-gen-13700h-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-a13vg-030in-gaming-laptop/p/itm245bf0891225e?pid=COMGR5S3Q4ZW9HBH&lid=LSTCOMGR5S3Q4ZW9HBHDUMYZP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_157&otracker=search&fm=organic&iid=en_XjqIfrwKhFTgdmn2LJNcb2_cNVlgpJ3FFkEijLwAzhPMgnrxKdjYG1FHL-PTBRAFsdZGfFBw7PbZ7dhvMqCkbA%3D%3D&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/g/stealth-16-studio-a13vg-030in-laptop-msi-original-imagrgwb8hjdyyhx.jpeg?q=70
ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_158&otracker=search&fm=organic&iid=en_XjqIfrwKhFTgdmn2LJNcb2_cNVlgpJ3FFkEijLwAzhM22xMD2zI-9Hm4-I1iE4_CTsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
SAMSUNG Galaxy Book2 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin a...,"₹66,990",/samsung-galaxy-book2-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-np750xed-kc3in-thin-light-laptop/p/itmdc8e5a630dbac?pid=COMGE82N4NN5FGHC&lid=LSTCOMGE82N4NN5FGHCXFRFSS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_159&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMGE82N4NN5FGHC.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l37mtu80/computer/o/o/w/np750xee-xb1in-thin-and-light-laptop-samsung-original-imagednvzzu7t23v.jpeg?q=70
ASUS Vivobook 15 Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and L...,"₹36,990",/asus-vivobook-15-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej953ws-thin-light-laptop/p/itm3b11f9400fcd8?pid=COMGZKHQ8BXZFBUT&lid=LSTCOMGZKHQ8BXZFBUTEXWMPL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_160&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMGZKHQ8BXZFBUT.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70
"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_161&otracker=search&fm=organic&iid=en_XjqIfrwKhFTgdmn2LJNcb2_cNVlgpJ3FFkEijLwAzhNRRG7X7nOJ8EydJXxktnjh5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_162&otracker=search&fm=organic&iid=en_XjqIfrwKhFTgdmn2LJNcb2_cNVlgpJ3FFkEijLwAzhPJo_68R1zZvKRrXWuBBYwTUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
Lenovo V15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light ...,"₹34,990",/lenovo-v15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-g3-iap-thin-light-laptop/p/itmf6172499e1c65?pid=COMGZ3SPQHTUNRKG&lid=LSTCOMGZ3SPQHTUNRKGD3AKNB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_163&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMGZ3SPQHTUNRKG.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
HP Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop,"₹27,990",/hp-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-14s-fq0568au-thin-light-laptop/p/itm461de37edce8a?pid=COMGG63HHFBZ2BZP&lid=LSTCOMGG63HHFBZ2BZPO05AZF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_164&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMGG63HHFBZ2BZP.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/o/n/-original-imagp8xyz7kr5dhf.jpeg?q=70
DELL Vostro Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Lap...,"₹31,790",/dell-vostro-ryzen-3-quad-core-5425u-8-gb-256-gb-ssd-windows-11-home-3425-thin-light-laptop/p/itmc68b7e8a6382a?pid=COMGH8YQ5EN2X3T7&lid=LSTCOMGH8YQ5EN2X3T7XZV4KU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMGH8YQ5EN2X3T7.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,"₹84,990",/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn93hn-a/p/itm6b02c9a9d9d28?pid=COMFXEKMXWUMGPHW&lid=LSTCOMFXEKMXWUMGPHWKF7Y8O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_166&otracker=search&fm=organic&iid=72c7d49b-b99c-4585-9dbf-f99ea59f9c4a.COMFXEKMXWUMGPHW.SEARCH&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/f/y/t/apple-original-imafxfyqydgvrkzv.jpeg?q=70
MSI Stealth 16 Studio Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,"₹2,19,990",/msi-stealth-16-studio-core-i7-13th-gen-13700h-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-240-hz-a13vf-023in-gaming-laptop/p/itm658eded415e2c?pid=COMGMV6VYXUTXXBD&lid=LSTCOMGMV6VYXUTXXBDTK1RFN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=en_XjqIfrwKhFTgdmn2LJNcb2_cNVlgpJ3FFkEijLwAzhP0ie-OfguTJmkGUGa4dBjSpAiSGqi6x3Gx20531BJoeA%3D%3D&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/p/3/stealth-16-studio-a13vf-023in-gaming-laptop-msi-original-imagnjyw4havgjgz.jpeg?q=70
MSI Pulse 17 Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RT...,"₹1,99,990",/msi-pulse-17-core-i9-13th-gen-13900h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-b13vgk-652in-gaming-laptop/p/itm84c87f02469f3?pid=COMGRDC8SGSSARHQ&lid=LSTCOMGRDC8SGSSARHQEXIYT3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_168&otracker=search&fm=organic&iid=en_XjqIfrwKhFTgdmn2LJNcb2_cNVlgpJ3FFkEijLwAzhP9pWlx8rTZEYjRXpQ44tWoZlW8CiE580_eizw4tp9l8g%3D%3D&ppt=None&ppn=None&ssid=0msyg3uu0g0000001701074252543&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/4/f/pulse-17-b13vgk-252in-gaming-laptop-msi-original-imagmmhkf3gadpdf.jpeg?q=70
,,,
,,,
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹51,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5500h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15ach6-laptop/p/itmc4e9e6f6ccbe9?pid=COMGTDRHK8YUHJKA&lid=LSTCOMGTDRHK8YUHJKAQSN60L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGTDRHK8YUHJKA.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/g/f/-original-imagufyhvwswufvm.jpeg?q=70
MSI Modern 14 Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-440IN Thin and...,"₹47,990",/msi-modern-14-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-c12m-440in-thin-light-laptop/p/itm8016512efd04b?pid=COMGMV6VJGYVBZSM&lid=LSTCOMGMV6VJGYVBZSMEGXIZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGMV6VJGYVBZSM.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/f/y/-original-imagvyw9hqh6srxw.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD32VN07jNXV6Ekybw-_rQfpyMKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD33YLVZVQzaoJD0FyUHW6doSRBGXQsUVQHMWoV1tWREPIw%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
ASUS TUF Gaming A15 (2023) with 90WHr Battery Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 ...,"₹94,990",/asus-tuf-gaming-a15-2023-90whr-battery-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-w-fa577nu-lp082w-laptop/p/itm645a18a9de60f?pid=COMGPFPCTS9SK94A&lid=LSTCOMGPFPCTS9SK94AUL5DCS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGPFPCTS9SK94A.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"₹68,990",/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-16irl8-thin-light-laptop/p/itm47961696e0d36?pid=COMGRU9ZJUZQFMKY&lid=LSTCOMGRU9ZJUZQFMKYRNL2AO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGRU9ZJUZQFMKY.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/q/i/-original-imagu3kmp33qgvrs.jpeg?q=70
"ASUS Vivobook Pro 15 For Creator, Ryzen 5 Hexa Core 5600HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Grap...","₹69,990",/asus-vivobook-pro-15-creator-ryzen-5-hexa-core-5600hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-m6500qc-hn551ws-gaming-laptop/p/itm5afe27a990ab5?pid=COMGR5QE8WUH4J77&lid=LSTCOMGR5QE8WUH4J77DNPETS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGR5QE8WUH4J77.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...,"₹65,990",/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-14irl8-thin-light-laptop/p/itm96e095b1b96de?pid=COMGRU9ZRGNNBNGD&lid=LSTCOMGRU9ZRGNNBNGDIQNPFY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGRU9ZRGNNBNGD.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/d/x/-original-imagufyhphszz3yr.jpeg?q=70
ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD31HKuFF7leEF8F7UEEWrK33UnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD31b_sI8bbqCNMQ4GZrE1EwuTsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
HP 250 G9 Core i3 12th Gen Intel Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Li...,"₹36,999",/hp-250-g9-core-i3-12th-gen-intel-1215u-8-gb-512-gb-ssd-windows-11-home-7m657pa-thin-light-laptop/p/itm31a94239b8d57?pid=COMGU7Y6CXHP5HGQ&lid=LSTCOMGU7Y6CXHP5HGQTKONFM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGU7Y6CXHP5HGQ.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/i/k/250-g9-laptop-hp-original-imagt4xwvjs6cbcm.jpeg?q=70
CHUWI Celeron Dual Core 10th Gen N4020 - (4 GB/128 GB SSD/Windows 11 Home) HeroBook Air Laptop,"₹15,990",/chuwi-celeron-dual-core-10th-gen-n4020-4-gb-128-gb-ssd-windows-11-home-herobook-air-laptop/p/itmc48d96e4f2fce?pid=COMGQHR5CHKG6GWF&lid=LSTCOMGQHR5CHKG6GWFNSQQBE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGQHR5CHKG6GWF.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/3/m/-original-imagtdqhggabrmft.jpeg?q=70
"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD31472Btk73Ixvn49xYHmoJo5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD32P-aJv-K_mnaJTsoY1G4wy0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
HP Victus Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,"₹65,990",/hp-victus-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0106ax-gaming-laptop/p/itm3ea1cc12420ee?pid=COMGHYYKEHWMVZY7&lid=LSTCOMGHYYKEHWMVZY721VERF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGHYYKEHWMVZY7.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/i/j/-original-imagthcbgurdzwuc.jpeg?q=70
ASUS Vivobook 16 (2023) Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1605VAB-MB322WS La...,"₹45,990",/asus-vivobook-16-2023-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1605vab-mb322ws-laptop/p/itmba6320019b6d6?pid=COMGZDQJCTDUXGTX&lid=LSTCOMGZDQJCTDUXGTX67HML6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGZDQJCTDUXGTX.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/6/j/-original-imagpxgqfz7djerv.jpeg?q=70
HP Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop,"₹53,990",/hp-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fq5202tu-thin-light-laptop/p/itma5bc84556fdc9?pid=COMGSB2RWWUFH2BY&lid=LSTCOMGSB2RWWUFH2BYC8ID2T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGSB2RWWUFH2BY.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/0/y/15s-fq5202tu-thin-and-light-laptop-hp-original-imagsvyk7rsx9kmz.jpeg?q=70
ASUS Vivobook Pro 15 OLED For Creator Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...,"₹60,990",/asus-vivobook-pro-15-oled-creator-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-m6500qfb-lk541ws-gaming-laptop/p/itm543a723ef2bbc?pid=COMGQ9HGDGGNN9T8&lid=LSTCOMGQ9HGDGGNN9T8N6IWJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGQ9HGDGGNN9T8.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/p/2/-original-imagsz6y3gn9phfd.jpeg?q=70
